   time      tracer1      tracer2
5.706193e-03 4.334615e-01 2.198110e-01
5.706515e-03 4.337726e-01 2.200179e-01
5.706837e-03 4.340838e-01 2.202248e-01
5.707159e-03 4.343950e-01 2.204318e-01
5.707481e-03 4.347062e-01 2.206388e-01
5.707804e-03 4.350174e-01 2.208459e-01
5.708126e-03 4.353286e-01 2.210530e-01
5.708449e-03 4.356399e-01 2.212601e-01
5.708771e-03 4.359512e-01 2.214673e-01
5.709094e-03 4.362625e-01 2.216745e-01
5.709417e-03 4.365738e-01 2.218818e-01
5.709740e-03 4.368852e-01 2.220891e-01
5.710063e-03 4.371965e-01 2.222965e-01
5.710386e-03 4.375079e-01 2.225039e-01
5.710709e-03 4.378193e-01 2.227113e-01
5.711032e-03 4.381307e-01 2.229188e-01
5.711356e-03 4.384421e-01 2.231263e-01
5.711679e-03 4.387536e-01 2.233339e-01
5.712003e-03 4.390651e-01 2.235415e-01
5.712326e-03 4.393766e-01 2.237492e-01
5.712650e-03 4.396881e-01 2.239568e-01
5.712974e-03 4.399996e-01 2.241646e-01
5.713297e-03 4.403112e-01 2.243724e-01
5.713621e-03 4.406227e-01 2.245802e-01
5.713945e-03 4.409343e-01 2.247881e-01
5.714269e-03 4.412459e-01 2.249960e-01
5.714594e-03 4.415576e-01 2.252040e-01
5.714918e-03 4.418692e-01 2.254120e-01
5.715242e-03 4.421808e-01 2.256200e-01
5.715567e-03 4.424926e-01 2.258281e-01
5.715891e-03 4.428042e-01 2.260363e-01
5.716216e-03 4.431159e-01 2.262444e-01
5.716540e-03 4.434277e-01 2.264526e-01
5.716865e-03 4.437395e-01 2.266609e-01
5.717190e-03 4.440512e-01 2.268692e-01
5.717515e-03 4.443630e-01 2.270775e-01
5.717840e-03 4.446748e-01 2.272859e-01
5.718165e-03 4.449866e-01 2.274944e-01
5.718490e-03 4.452985e-01 2.277028e-01
5.718815e-03 4.456103e-01 2.279113e-01
5.719141e-03 4.459222e-01 2.281198e-01
5.719466e-03 4.462341e-01 2.283284e-01
5.719792e-03 4.465460e-01 2.285370e-01
5.720117e-03 4.468580e-01 2.287457e-01
5.720443e-03 4.471700e-01 2.289545e-01
5.720769e-03 4.474819e-01 2.291632e-01
5.721095e-03 4.477939e-01 2.293720e-01
5.721421e-03 4.481059e-01 2.295809e-01
5.721747e-03 4.484179e-01 2.297899e-01
5.722073e-03 4.487300e-01 2.299988e-01
5.722399e-03 4.490420e-01 2.302079e-01
5.722725e-03 4.493541e-01 2.304170e-01
5.723052e-03 4.496662e-01 2.306261e-01
5.723378e-03 4.499783e-01 2.308352e-01
5.723704e-03 4.502905e-01 2.310445e-01
5.724031e-03 4.506026e-01 2.312538e-01
5.724358e-03 4.509148e-01 2.314631e-01
5.724685e-03 4.512270e-01 2.316725e-01
5.725011e-03 4.515392e-01 2.318818e-01
5.725338e-03 4.518514e-01 2.320911e-01
5.725665e-03 4.521636e-01 2.323005e-01
5.725993e-03 4.524759e-01 2.325099e-01
5.726320e-03 4.527882e-01 2.327194e-01
5.726647e-03 4.531005e-01 2.329288e-01
5.726974e-03 4.534128e-01 2.331382e-01
5.727302e-03 4.537251e-01 2.333476e-01
5.727629e-03 4.540375e-01 2.335570e-01
5.727957e-03 4.543498e-01 2.337665e-01
5.728285e-03 4.546622e-01 2.339759e-01
5.728612e-03 4.549746e-01 2.341858e-01
5.728940e-03 4.552870e-01 2.343956e-01
5.729268e-03 4.555995e-01 2.346054e-01
5.729596e-03 4.559119e-01 2.348152e-01
5.729924e-03 4.562244e-01 2.350250e-01
5.730253e-03 4.565369e-01 2.352355e-01
5.730581e-03 4.568494e-01 2.354461e-01
5.730909e-03 4.571619e-01 2.356568e-01
5.731238e-03 4.574745e-01 2.358676e-01
5.731566e-03 4.577870e-01 2.360783e-01
5.731895e-03 4.580996e-01 2.362888e-01
5.732224e-03 4.584122e-01 2.364996e-01
5.732553e-03 4.587248e-01 2.367105e-01
5.732881e-03 4.590374e-01 2.369215e-01
5.733210e-03 4.593500e-01 2.371328e-01
5.733539e-03 4.596627e-01 2.373428e-01
5.733869e-03 4.599754e-01 2.375527e-01
5.734198e-03 4.602881e-01 2.377627e-01
5.734527e-03 4.606008e-01 2.379728e-01
5.734856e-03 4.609135e-01 2.381829e-01
5.735186e-03 4.612263e-01 2.383932e-01
5.735515e-03 4.615390e-01 2.385991e-01
5.735845e-03 4.618518e-01 2.388055e-01
5.736175e-03 4.621646e-01 2.390124e-01
5.736505e-03 4.624774e-01 2.392197e-01
5.736835e-03 4.627902e-01 2.394274e-01
5.737165e-03 4.631031e-01 2.396043e-01
5.737495e-03 4.634160e-01 2.397822e-01
5.737825e-03 4.637288e-01 2.399628e-01
5.738155e-03 4.640417e-01 2.401468e-01
5.738485e-03 4.643547e-01 2.403343e-01
5.738816e-03 4.646676e-01 2.405250e-01
5.739146e-03 4.649805e-01 2.406753e-01
5.739477e-03 4.652935e-01 2.408219e-01
5.739807e-03 4.656065e-01 2.409654e-01
5.740138e-03 4.659195e-01 2.411067e-01
5.740469e-03 4.662325e-01 2.412466e-01
5.740800e-03 4.665455e-01 2.413865e-01
5.741131e-03 4.668586e-01 2.415273e-01
5.741462e-03 4.671716e-01 2.416709e-01
5.741793e-03 4.674847e-01 2.418083e-01
5.742124e-03 4.677978e-01 2.419419e-01
5.742456e-03 4.681109e-01 2.420711e-01
5.742787e-03 4.684240e-01 2.421961e-01
5.743118e-03 4.687372e-01 2.423173e-01
5.743450e-03 4.690504e-01 2.424354e-01
5.743782e-03 4.693635e-01 2.425512e-01
5.744113e-03 4.696767e-01 2.426654e-01
5.744445e-03 4.699900e-01 2.427984e-01
5.744777e-03 4.703032e-01 2.429293e-01
5.745109e-03 4.706164e-01 2.430578e-01
5.745441e-03 4.709297e-01 2.431835e-01
5.745773e-03 4.712430e-01 2.433060e-01
5.746106e-03 4.715563e-01 2.434249e-01
5.746438e-03 4.718695e-01 2.435394e-01
5.746770e-03 4.721829e-01 2.436492e-01
5.747103e-03 4.724962e-01 2.437538e-01
5.747435e-03 4.728094e-01 2.438541e-01
5.747768e-03 4.731227e-01 2.439813e-01
5.748101e-03 4.734360e-01 2.441068e-01
5.748433e-03 4.737492e-01 2.442303e-01
5.748766e-03 4.740624e-01 2.443517e-01
5.749099e-03 4.743756e-01 2.444707e-01
5.749432e-03 4.746888e-01 2.445870e-01
5.749764e-03 4.750020e-01 2.447003e-01
5.750097e-03 4.753151e-01 2.448103e-01
5.750430e-03 4.756282e-01 2.449165e-01
5.750763e-03 4.759414e-01 2.450421e-01
5.751097e-03 4.762545e-01 2.451661e-01
5.751430e-03 4.765676e-01 2.452883e-01
5.751763e-03 4.768806e-01 2.454088e-01
5.752096e-03 4.771937e-01 2.455273e-01
5.752429e-03 4.775067e-01 2.456437e-01
5.752763e-03 4.778197e-01 2.457578e-01
5.753096e-03 4.781328e-01 2.458695e-01
5.753429e-03 4.784457e-01 2.459786e-01
5.753763e-03 4.787587e-01 2.460847e-01
5.754096e-03 4.790717e-01 2.462081e-01
5.754430e-03 4.793846e-01 2.463306e-01
5.754764e-03 4.796976e-01 2.464521e-01
5.755097e-03 4.800105e-01 2.465721e-01
5.755431e-03 4.803234e-01 2.466905e-01
5.755765e-03 4.806363e-01 2.468068e-01
5.756099e-03 4.809491e-01 2.469208e-01
5.756433e-03 4.812620e-01 2.470326e-01
5.756767e-03 4.815749e-01 2.471419e-01
5.757101e-03 4.818877e-01 2.472641e-01
5.757435e-03 4.822005e-01 2.473858e-01
5.757769e-03 4.825133e-01 2.475069e-01
5.758103e-03 4.828261e-01 2.476272e-01
5.758437e-03 4.831388e-01 2.477466e-01
5.758771e-03 4.834516e-01 2.478649e-01
5.759105e-03 4.837643e-01 2.479819e-01
5.759440e-03 4.840770e-01 2.480974e-01
5.759774e-03 4.843897e-01 2.482110e-01
5.760109e-03 4.847024e-01 2.483327e-01
5.760443e-03 4.850151e-01 2.484540e-01
5.760778e-03 4.853277e-01 2.485748e-01
5.761112e-03 4.856404e-01 2.486952e-01
5.761447e-03 4.859530e-01 2.488150e-01
5.761782e-03 4.862656e-01 2.489341e-01
5.762116e-03 4.865782e-01 2.490523e-01
5.762451e-03 4.868908e-01 2.491696e-01
5.762786e-03 4.872034e-01 2.492857e-01
5.763121e-03 4.875159e-01 2.494005e-01
5.763456e-03 4.878285e-01 2.495216e-01
5.763791e-03 4.881410e-01 2.496423e-01
5.764126e-03 4.884535e-01 2.497628e-01
5.764461e-03 4.887660e-01 2.498828e-01
5.764796e-03 4.890785e-01 2.500023e-01
5.765131e-03 4.893910e-01 2.501214e-01
5.765467e-03 4.897034e-01 2.502400e-01
5.765802e-03 4.900159e-01 2.503579e-01
5.766137e-03 4.903283e-01 2.504750e-01
5.766473e-03 4.906407e-01 2.505958e-01
5.766808e-03 4.909532e-01 2.507165e-01
5.767144e-03 4.912655e-01 2.508371e-01
5.767479e-03 4.915779e-01 2.509574e-01
5.767815e-03 4.918903e-01 2.510774e-01
5.768150e-03 4.922026e-01 2.511970e-01
5.768486e-03 4.925150e-01 2.513162e-01
5.768822e-03 4.928273e-01 2.514349e-01
5.769158e-03 4.931396e-01 2.515530e-01
5.769494e-03 4.934519e-01 2.516735e-01
5.769829e-03 4.937642e-01 2.517940e-01
5.770165e-03 4.940764e-01 2.519144e-01
5.770501e-03 4.943887e-01 2.520348e-01
5.770838e-03 4.947009e-01 2.521550e-01
5.771174e-03 4.950131e-01 2.522751e-01
5.771510e-03 4.953253e-01 2.523950e-01
5.771846e-03 4.956375e-01 2.525146e-01
5.772182e-03 4.959497e-01 2.526338e-01
5.772519e-03 4.962618e-01 2.527526e-01
5.772855e-03 4.965740e-01 2.528729e-01
5.773191e-03 4.968861e-01 2.529931e-01
5.773528e-03 4.971982e-01 2.531133e-01
5.773864e-03 4.975103e-01 2.532334e-01
5.774201e-03 4.978224e-01 2.533534e-01
5.774538e-03 4.981345e-01 2.534734e-01
5.774874e-03 4.984466e-01 2.535932e-01
5.775211e-03 4.987586e-01 2.537130e-01
5.775548e-03 4.990707e-01 2.538326e-01
5.775885e-03 4.993827e-01 2.539527e-01
5.776222e-03 4.996947e-01 2.540727e-01
5.776559e-03 5.000067e-01 2.541927e-01
5.776895e-03 5.003187e-01 2.543126e-01
5.777233e-03 5.006306e-01 2.544324e-01
5.777570e-03 5.009426e-01 2.545523e-01
5.777907e-03 5.012545e-01 2.546720e-01
5.778244e-03 5.015664e-01 2.547917e-01
5.778581e-03 5.018784e-01 2.549113e-01
5.778918e-03 5.021902e-01 2.550312e-01
5.779256e-03 5.025021e-01 2.551510e-01
5.779593e-03 5.028140e-01 2.552708e-01
5.779931e-03 5.031258e-01 2.553905e-01
5.780268e-03 5.034377e-01 2.555102e-01
5.780606e-03 5.037495e-01 2.556299e-01
5.780943e-03 5.040613e-01 2.557495e-01
5.781281e-03 5.043731e-01 2.558691e-01
5.781619e-03 5.046849e-01 2.559886e-01
5.781956e-03 5.049967e-01 2.561083e-01
5.782294e-03 5.053084e-01 2.562279e-01
5.782632e-03 5.056202e-01 2.563475e-01
5.782970e-03 5.059319e-01 2.564671e-01
5.783308e-03 5.062436e-01 2.565866e-01
5.783646e-03 5.065554e-01 2.567062e-01
5.783984e-03 5.068670e-01 2.568256e-01
5.784322e-03 5.071787e-01 2.569451e-01
5.784660e-03 5.074904e-01 2.570645e-01
5.784999e-03 5.078020e-01 2.571838e-01
5.785337e-03 5.081137e-01 2.573033e-01
5.785675e-03 5.084253e-01 2.574227e-01
5.786014e-03 5.087369e-01 2.575421e-01
5.786352e-03 5.090485e-01 2.576614e-01
5.786690e-03 5.093601e-01 2.577808e-01
5.787029e-03 5.096716e-01 2.579001e-01
5.787368e-03 5.099832e-01 2.580194e-01
5.787706e-03 5.102947e-01 2.581387e-01
5.788045e-03 5.106062e-01 2.582579e-01
5.788384e-03 5.109177e-01 2.583771e-01
5.788722e-03 5.112292e-01 2.584963e-01
5.789061e-03 5.115407e-01 2.586155e-01
5.789400e-03 5.118522e-01 2.587347e-01
5.789739e-03 5.121636e-01 2.588538e-01
5.790078e-03 5.124751e-01 2.589730e-01
5.790417e-03 5.127865e-01 2.590921e-01
5.790756e-03 5.130979e-01 2.592112e-01
5.791095e-03 5.134093e-01 2.593302e-01
5.791434e-03 5.137207e-01 2.594493e-01
5.791774e-03 5.140320e-01 2.595683e-01
5.792113e-03 5.143434e-01 2.596873e-01
5.792452e-03 5.146548e-01 2.598062e-01
5.792792e-03 5.149661e-01 2.599252e-01
5.793131e-03 5.152774e-01 2.600441e-01
5.793471e-03 5.155887e-01 2.601630e-01
5.793810e-03 5.159000e-01 2.602819e-01
5.794150e-03 5.162113e-01 2.604008e-01
5.794489e-03 5.165225e-01 2.605197e-01
5.794829e-03 5.168338e-01 2.606385e-01
5.795169e-03 5.171450e-01 2.607573e-01
5.795509e-03 5.174562e-01 2.608760e-01
5.795848e-03 5.177674e-01 2.609948e-01
5.796188e-03 5.180786e-01 2.611135e-01
5.796528e-03 5.183898e-01 2.612322e-01
5.796868e-03 5.187010e-01 2.613509e-01
5.797208e-03 5.190121e-01 2.614696e-01
5.797548e-03 5.193233e-01 2.615883e-01
5.797888e-03 5.196344e-01 2.617069e-01
5.798229e-03 5.199455e-01 2.618255e-01
5.798569e-03 5.202566e-01 2.619440e-01
5.798909e-03 5.205677e-01 2.620626e-01
5.799250e-03 5.208788e-01 2.621811e-01
5.799590e-03 5.211898e-01 2.622997e-01
5.799930e-03 5.215009e-01 2.624182e-01
5.800271e-03 5.218119e-01 2.625366e-01
5.800611e-03 5.221229e-01 2.626551e-01
5.800952e-03 5.224339e-01 2.627735e-01
5.801293e-03 5.227449e-01 2.628919e-01
5.801633e-03 5.230559e-01 2.630103e-01
5.801974e-03 5.233669e-01 2.631287e-01
5.802315e-03 5.236779e-01 2.632470e-01
5.802656e-03 5.239888e-01 2.633654e-01
5.802997e-03 5.242997e-01 2.634837e-01
5.803338e-03 5.246106e-01 2.636020e-01
5.803679e-03 5.249215e-01 2.637202e-01
5.804020e-03 5.252324e-01 2.638385e-01
5.804361e-03 5.255433e-01 2.639567e-01
5.804702e-03 5.258542e-01 2.640749e-01
5.805043e-03 5.261650e-01 2.641931e-01
5.805384e-03 5.264758e-01 2.643113e-01
5.805726e-03 5.267866e-01 2.644294e-01
5.806067e-03 5.270974e-01 2.645475e-01
5.806409e-03 5.274082e-01 2.646656e-01
5.806750e-03 5.277190e-01 2.647837e-01
5.807091e-03 5.280298e-01 2.649018e-01
5.807433e-03 5.283405e-01 2.650198e-01
5.807775e-03 5.286513e-01 2.651378e-01
5.808116e-03 5.289620e-01 2.652558e-01
5.808458e-03 5.292727e-01 2.653738e-01
5.808800e-03 5.295834e-01 2.654917e-01
5.809142e-03 5.298941e-01 2.656097e-01
5.809483e-03 5.302048e-01 2.657276e-01
5.809825e-03 5.305154e-01 2.658455e-01
5.810167e-03 5.308261e-01 2.659634e-01
5.810509e-03 5.311367e-01 2.660812e-01
5.810851e-03 5.314473e-01 2.661991e-01
5.811193e-03 5.317579e-01 2.663169e-01
5.811536e-03 5.320685e-01 2.664347e-01
5.811878e-03 5.323791e-01 2.665525e-01
5.812220e-03 5.326896e-01 2.666703e-01
5.812562e-03 5.330002e-01 2.667880e-01
5.812905e-03 5.333107e-01 2.669057e-01
5.813247e-03 5.336213e-01 2.670234e-01
5.813590e-03 5.339318e-01 2.671411e-01
5.813932e-03 5.342423e-01 2.672588e-01
5.814275e-03 5.345528e-01 2.673764e-01
5.814617e-03 5.348632e-01 2.674941e-01
5.814960e-03 5.351737e-01 2.676117e-01
5.815303e-03 5.354842e-01 2.677293e-01
5.815645e-03 5.357946e-01 2.678468e-01
5.815988e-03 5.361050e-01 2.679644e-01
5.816331e-03 5.364154e-01 2.680819e-01
5.816674e-03 5.367258e-01 2.681994e-01
5.817017e-03 5.370362e-01 2.683169e-01
5.817360e-03 5.373466e-01 2.684344e-01
5.817703e-03 5.376570e-01 2.685519e-01
5.818046e-03 5.379673e-01 2.686693e-01
5.818389e-03 5.382776e-01 2.687867e-01
5.818733e-03 5.385880e-01 2.689041e-01
5.819076e-03 5.388983e-01 2.690215e-01
5.819419e-03 5.392086e-01 2.691389e-01
5.819763e-03 5.395189e-01 2.692562e-01
5.820106e-03 5.398291e-01 2.693736e-01
5.820449e-03 5.401394e-01 2.694909e-01
5.820793e-03 5.404496e-01 2.696082e-01
5.821136e-03 5.407599e-01 2.697254e-01
5.821480e-03 5.410701e-01 2.698427e-01
5.821824e-03 5.413803e-01 2.699599e-01
5.822167e-03 5.416905e-01 2.700772e-01
5.822511e-03 5.420007e-01 2.701944e-01
5.822855e-03 5.423108e-01 2.703115e-01
5.823199e-03 5.426210e-01 2.704287e-01
5.823543e-03 5.429311e-01 2.705459e-01
5.823887e-03 5.432413e-01 2.706630e-01
5.824231e-03 5.435514e-01 2.707801e-01
5.824575e-03 5.438615e-01 2.708972e-01
5.824919e-03 5.441716e-01 2.710143e-01
5.825263e-03 5.444816e-01 2.711313e-01
5.825607e-03 5.447917e-01 2.712484e-01
5.825952e-03 5.451018e-01 2.713654e-01
5.826296e-03 5.454118e-01 2.714824e-01
5.826640e-03 5.457218e-01 2.715994e-01
5.826985e-03 5.460318e-01 2.717164e-01
5.827329e-03 5.463418e-01 2.718333e-01
5.827674e-03 5.466518e-01 2.719503e-01
5.828018e-03 5.469618e-01 2.720672e-01
5.828363e-03 5.472718e-01 2.721841e-01
5.828708e-03 5.475817e-01 2.723010e-01
5.829052e-03 5.478917e-01 2.724178e-01
5.829397e-03 5.482016e-01 2.725347e-01
5.829742e-03 5.485115e-01 2.726515e-01
5.830087e-03 5.488214e-01 2.727684e-01
5.830432e-03 5.491313e-01 2.728852e-01
5.830777e-03 5.494412e-01 2.730020e-01
5.831122e-03 5.497511e-01 2.731187e-01
5.831467e-03 5.500609e-01 2.732355e-01
5.831812e-03 5.503708e-01 2.733522e-01
5.832157e-03 5.506806e-01 2.734689e-01
5.832502e-03 5.509904e-01 2.735857e-01
5.832847e-03 5.513003e-01 2.737023e-01
5.833193e-03 5.516100e-01 2.738190e-01
5.833538e-03 5.519198e-01 2.739357e-01
5.833883e-03 5.522296e-01 2.740523e-01
5.834229e-03 5.525394e-01 2.741689e-01
5.834574e-03 5.528491e-01 2.742856e-01
5.834920e-03 5.531589e-01 2.744022e-01
5.835266e-03 5.534686e-01 2.745187e-01
5.835611e-03 5.537783e-01 2.746353e-01
5.835957e-03 5.540880e-01 2.747518e-01
5.836303e-03 5.543977e-01 2.748684e-01
5.836649e-03 5.547074e-01 2.749849e-01
5.836994e-03 5.550171e-01 2.751014e-01
5.837340e-03 5.553267e-01 2.752179e-01
5.837686e-03 5.556364e-01 2.753344e-01
5.838032e-03 5.559460e-01 2.754508e-01
5.838378e-03 5.562556e-01 2.755672e-01
5.838725e-03 5.565652e-01 2.756837e-01
5.839071e-03 5.568748e-01 2.758001e-01
5.839417e-03 5.571844e-01 2.759165e-01
5.839763e-03 5.574939e-01 2.760328e-01
5.840109e-03 5.578035e-01 2.761492e-01
5.840456e-03 5.581130e-01 2.762656e-01
5.840802e-03 5.584226e-01 2.763819e-01
5.841149e-03 5.587321e-01 2.764982e-01
5.841495e-03 5.590416e-01 2.766145e-01
5.841842e-03 5.593511e-01 2.767308e-01
5.842188e-03 5.596606e-01 2.768471e-01
5.842535e-03 5.599700e-01 2.769633e-01
5.842882e-03 5.602795e-01 2.770796e-01
5.843228e-03 5.605889e-01 2.771958e-01
5.843575e-03 5.608984e-01 2.773120e-01
5.843922e-03 5.612078e-01 2.774282e-01
5.844269e-03 5.615172e-01 2.775444e-01
5.844616e-03 5.618266e-01 2.776606e-01
5.844963e-03 5.621360e-01 2.777768e-01
5.845310e-03 5.624454e-01 2.778929e-01
5.845657e-03 5.627547e-01 2.780090e-01
5.846004e-03 5.630641e-01 2.781251e-01
5.846351e-03 5.633734e-01 2.782412e-01
5.846699e-03 5.636828e-01 2.783573e-01
5.847046e-03 5.639921e-01 2.784734e-01
5.847393e-03 5.643014e-01 2.785895e-01
5.847741e-03 5.646107e-01 2.787055e-01
5.848088e-03 5.649200e-01 2.788216e-01
5.848436e-03 5.652292e-01 2.789376e-01
5.848783e-03 5.655385e-01 2.790536e-01
5.849131e-03 5.658478e-01 2.791696e-01
5.849479e-03 5.661570e-01 2.792856e-01
5.849826e-03 5.664662e-01 2.794016e-01
5.850174e-03 5.667755e-01 2.795175e-01
5.850522e-03 5.670847e-01 2.796335e-01
5.850870e-03 5.673939e-01 2.797494e-01
5.851218e-03 5.677030e-01 2.798653e-01
5.851566e-03 5.680122e-01 2.799812e-01
5.851914e-03 5.683214e-01 2.800971e-01
5.852262e-03 5.686305e-01 2.802130e-01
5.852610e-03 5.689397e-01 2.803289e-01
5.852958e-03 5.692488e-01 2.804447e-01
5.853306e-03 5.695579e-01 2.805606e-01
5.853654e-03 5.698670e-01 2.806764e-01
5.854003e-03 5.701761e-01 2.807922e-01
5.854351e-03 5.704852e-01 2.809080e-01
5.854699e-03 5.707943e-01 2.810238e-01
5.855048e-03 5.711033e-01 2.811396e-01
5.855396e-03 5.714124e-01 2.812554e-01
5.855745e-03 5.717214e-01 2.813711e-01
5.856093e-03 5.720304e-01 2.814869e-01
5.856442e-03 5.723394e-01 2.816026e-01
5.856791e-03 5.726484e-01 2.817183e-01
5.857140e-03 5.729574e-01 2.818340e-01
5.857488e-03 5.732664e-01 2.819497e-01
5.857837e-03 5.735753e-01 2.820654e-01
5.858186e-03 5.738843e-01 2.821811e-01
5.858535e-03 5.741932e-01 2.822968e-01
5.858884e-03 5.745022e-01 2.824124e-01
5.859233e-03 5.748111e-01 2.825280e-01
5.859582e-03 5.751200e-01 2.826437e-01
5.859931e-03 5.754289e-01 2.827593e-01
5.860280e-03 5.757378e-01 2.828749e-01
5.860630e-03 5.760466e-01 2.829905e-01
5.860979e-03 5.763555e-01 2.831061e-01
5.861328e-03 5.766643e-01 2.832216e-01
5.861678e-03 5.769732e-01 2.833372e-01
5.862027e-03 5.772820e-01 2.834527e-01
5.862377e-03 5.775908e-01 2.835683e-01
5.862726e-03 5.778996e-01 2.836838e-01
5.863076e-03 5.782084e-01 2.837993e-01
5.863425e-03 5.785172e-01 2.839148e-01
5.863775e-03 5.788260e-01 2.840303e-01
5.864125e-03 5.791348e-01 2.841458e-01
5.864475e-03 5.794435e-01 2.842613e-01
5.864824e-03 5.797522e-01 2.843767e-01
5.865174e-03 5.800610e-01 2.844922e-01
5.865524e-03 5.803697e-01 2.846076e-01
5.865874e-03 5.806784e-01 2.847231e-01
5.866224e-03 5.809871e-01 2.848385e-01
5.866574e-03 5.812958e-01 2.849539e-01
5.866924e-03 5.816045e-01 2.850693e-01
5.867275e-03 5.819132e-01 2.851847e-01
5.867625e-03 5.822219e-01 2.853001e-01
5.867975e-03 5.825305e-01 2.854155e-01
5.868326e-03 5.828391e-01 2.855308e-01
5.868676e-03 5.831478e-01 2.856462e-01
5.869026e-03 5.834564e-01 2.857615e-01
5.869377e-03 5.837650e-01 2.858768e-01
5.869727e-03 5.840736e-01 2.859921e-01
5.870078e-03 5.843821e-01 2.861075e-01
5.870429e-03 5.846907e-01 2.862228e-01
5.870779e-03 5.849993e-01 2.863380e-01
5.871130e-03 5.853078e-01 2.864533e-01
5.871481e-03 5.856164e-01 2.865686e-01
5.871832e-03 5.859249e-01 2.866839e-01
5.872182e-03 5.862334e-01 2.867991e-01
5.872533e-03 5.865419e-01 2.869143e-01
5.872884e-03 5.868504e-01 2.870296e-01
5.873235e-03 5.871588e-01 2.871448e-01
5.873586e-03 5.874673e-01 2.872600e-01
5.873938e-03 5.877758e-01 2.873752e-01
5.874289e-03 5.880842e-01 2.874904e-01
5.874640e-03 5.883927e-01 2.876056e-01
5.874991e-03 5.887011e-01 2.877208e-01
5.875343e-03 5.890095e-01 2.878359e-01
5.875694e-03 5.893179e-01 2.879511e-01
5.876045e-03 5.896263e-01 2.880662e-01
5.876397e-03 5.899347e-01 2.881813e-01
5.876748e-03 5.902430e-01 2.882965e-01
5.877100e-03 5.905514e-01 2.884116e-01
5.877451e-03 5.908597e-01 2.885267e-01
5.877803e-03 5.911681e-01 2.886418e-01
5.878155e-03 5.914764e-01 2.887569e-01
5.878507e-03 5.917847e-01 2.888720e-01
5.878858e-03 5.920930e-01 2.889871e-01
5.879210e-03 5.924013e-01 2.891021e-01
5.879562e-03 5.927096e-01 2.892172e-01
5.879914e-03 5.930179e-01 2.893322e-01
5.880266e-03 5.933262e-01 2.894473e-01
5.880618e-03 5.936344e-01 2.895623e-01
5.880970e-03 5.939427e-01 2.896773e-01
5.881322e-03 5.942509e-01 2.897923e-01
5.881675e-03 5.945592e-01 2.899074e-01
5.882027e-03 5.948674e-01 2.900224e-01
5.882379e-03 5.951756e-01 2.901373e-01
5.882732e-03 5.954838e-01 2.902523e-01
5.883084e-03 5.957920e-01 2.903673e-01
5.883437e-03 5.961001e-01 2.904823e-01
5.883789e-03 5.964083e-01 2.905972e-01
5.884142e-03 5.967165e-01 2.907122e-01
5.884494e-03 5.970246e-01 2.908271e-01
5.884847e-03 5.973328e-01 2.909421e-01
5.885200e-03 5.976409e-01 2.910570e-01
5.885552e-03 5.979490e-01 2.911719e-01
5.885905e-03 5.982571e-01 2.912868e-01
5.886258e-03 5.985652e-01 2.914017e-01
5.886611e-03 5.988733e-01 2.915166e-01
5.886964e-03 5.991814e-01 2.916315e-01
5.887317e-03 5.994894e-01 2.917463e-01
5.887670e-03 5.997975e-01 2.918612e-01
5.888023e-03 6.001055e-01 2.919761e-01
5.888376e-03 6.004135e-01 2.920909e-01
5.888729e-03 6.007216e-01 2.922058e-01
5.889083e-03 6.010296e-01 2.923206e-01
5.889436e-03 6.013376e-01 2.924354e-01
5.889789e-03 6.016456e-01 2.925503e-01
5.890143e-03 6.019535e-01 2.926651e-01
5.890496e-03 6.022615e-01 2.927799e-01
5.890850e-03 6.025695e-01 2.928947e-01
5.891203e-03 6.028774e-01 2.930095e-01
5.891557e-03 6.031853e-01 2.931242e-01
5.891910e-03 6.034933e-01 2.932390e-01
5.892264e-03 6.038012e-01 2.933538e-01
5.892618e-03 6.041091e-01 2.934686e-01
5.892971e-03 6.044170e-01 2.935833e-01
5.893325e-03 6.047249e-01 2.936981e-01
5.893679e-03 6.050328e-01 2.938128e-01
5.894033e-03 6.053407e-01 2.939275e-01
5.894387e-03 6.056485e-01 2.940423e-01
5.894741e-03 6.059564e-01 2.941570e-01
5.895095e-03 6.062642e-01 2.942717e-01
5.895449e-03 6.065721e-01 2.943864e-01
5.895804e-03 6.068799e-01 2.945011e-01
5.896158e-03 6.071877e-01 2.946158e-01
5.896512e-03 6.074955e-01 2.947305e-01
5.896866e-03 6.078033e-01 2.948452e-01
5.897221e-03 6.081111e-01 2.949599e-01
5.897575e-03 6.084189e-01 2.950745e-01
5.897930e-03 6.087267e-01 2.951892e-01
5.898284e-03 6.090345e-01 2.953039e-01
5.898639e-03 6.093422e-01 2.954185e-01
5.898993e-03 6.096500e-01 2.955332e-01
5.899348e-03 6.099577e-01 2.956478e-01
5.899703e-03 6.102655e-01 2.957625e-01
5.900058e-03 6.105732e-01 2.958771e-01
5.900412e-03 6.108809e-01 2.959917e-01
5.900767e-03 6.111886e-01 2.961063e-01
5.901122e-03 6.114962e-01 2.962209e-01
5.901477e-03 6.118039e-01 2.963356e-01
5.901832e-03 6.121116e-01 2.964502e-01
5.902187e-03 6.124193e-01 2.965647e-01
5.902542e-03 6.127269e-01 2.966793e-01
5.902898e-03 6.130345e-01 2.967939e-01
5.903253e-03 6.133422e-01 2.969085e-01
5.903608e-03 6.136498e-01 2.970231e-01
5.903963e-03 6.139574e-01 2.971376e-01
